compound,best_pvalue,best_combined_score,n_entries,databases,nrf2_status,nrf2_confidence,is_pains,pains_category,auc_class
clofibric acid-448 mgkg in corn oil-rat-liver-1d-up,0.861822783257597,0.0998491354509535,2,DrugMatrix,unknown,,False,,putative_negative
clofibric acid-448 mgkg in corn oil-rat-liver-3d-dn,0.0263851660225143,6.91080675660646,2,DrugMatrix,unknown,,False,,putative_negative
clofibric acid-448 mgkg in corn oil-rat-liver-3d-up,0.271328224657114,1.6642856339357,2,DrugMatrix,unknown,,False,,putative_negative
clofibric acid-448 mgkg in corn oil-rat-liver-5d-dn,0.107110756927695,3.50010158309162,2,DrugMatrix,unknown,,False,,putative_negative
clofibric acid-448 mgkg in corn oil-rat-liver-5d-up,0.797851543217416,0.171480872004693,2,DrugMatrix,unknown,,False,,putative_negative
clofop iso,0.0159057811837705,18.5728062040287,1,DSigDB,unknown,,False,,putative_negative
clomifene,0.0009501429461317,41.1194809674274,1,DSigDB,unknown,,False,,putative_negative
clomifene citrate,0.412537208297311,1.72827199315345,1,DSigDB,unknown,,False,,putative_negative
clomiphene,0.136999934473736,6.47823002297217,1,DSigDB,unknown,,False,,putative_negative
clomiphene citrate,0.455550643812525,1.33429988721209,1,DSigDB,unknown,,False,,putative_negative
clomiphene-250 mgkg in cmc-rat-liver-1d-dn,0.752888269358021,0.228362550075787,2,DrugMatrix,unknown,,False,,putative_negative
clomiphene-250 mgkg in cmc-rat-liver-1d-up,0.880101654027948,0.0828455347075977,2,DrugMatrix,unknown,,False,,putative_negative
clomiphene-250 mgkg in cmc-rat-liver-3d-dn,0.747151135312524,0.236170017118389,2,DrugMatrix,unknown,,False,,putative_negative
clomiphene-250 mgkg in cmc-rat-liver-3d-up,9.57924125730318e-05,25.9023057188342,2,DrugMatrix,unknown,,False,,putative_negative
clomiphene-250 mgkg in cmc-rat-liver-5d-dn,0.625987124208447,0.43599704313161,2,DrugMatrix,unknown,,False,,putative_negative
clomiphene-250 mgkg in cmc-rat-liver-5d-up,0.336593275624543,1.31750658883119,2,DrugMatrix,unknown,,False,,putative_negative
clomipramine,3.0491650523996e-11,149.453942103376,5,DSigDB,unknown,,False,,putative_negative
clomipramine-115 mgkg in water-rat-heart-1d-dn,0.99168693828864,0.0028653053562114,2,DrugMatrix,unknown,,False,,putative_negative
clomipramine-115 mgkg in water-rat-heart-1d-up,0.0631132411911206,4.80497465134502,2,DrugMatrix,unknown,,False,,putative_negative
clomipramine-115 mgkg in water-rat-heart-3d-dn,0.987530902499502,0.0045833070724912,2,DrugMatrix,unknown,,False,,putative_negative
clomipramine-115 mgkg in water-rat-heart-3d-up,0.401247732652031,1.0496504684506,2,DrugMatrix,unknown,,False,,putative_negative
clomipramine-115 mgkg in water-rat-heart-5d-dn,0.712831566190822,0.288085500637104,2,DrugMatrix,unknown,,False,,putative_negative
clomipramine-115 mgkg in water-rat-heart-5d-up,0.526343684693268,0.658930193979522,2,DrugMatrix,unknown,,False,,putative_negative
clomipramine-115 mgkg in water-rat-liver-1d-dn,0.87484655233157,0.0876230187360104,2,DrugMatrix,unknown,,False,,putative_negative
clomipramine-115 mgkg in water-rat-liver-1d-up,0.473078140917831,0.803388076897979,2,DrugMatrix,unknown,,False,,putative_negative
clomipramine-115 mgkg in water-rat-liver-3d-dn,0.910539363165691,0.0569205472309915,2,DrugMatrix,unknown,,False,,putative_negative
clomipramine-115 mgkg in water-rat-liver-3d-up,0.000619075503331,19.3158765673815,2,DrugMatrix,unknown,,False,,putative_negative
clomipramine-115 mgkg in water-rat-liver-5d-dn,0.465581846947969,0.826296603392414,2,DrugMatrix,unknown,,False,,putative_negative
clomipramine-115 mgkg in water-rat-liver-5d-up,0.228824872284177,1.97300628898277,2,DrugMatrix,unknown,,False,,putative_negative
clomipramine-7 um in dmso-rat-primary rat hepatocytes-067d-dn,0.410777776859142,1.04278943092886,2,DrugMatrix,unknown,,False,,putative_negative
clomipramine-7 um in dmso-rat-primary rat hepatocytes-067d-up,0.772015178284807,0.208339353671568,2,DrugMatrix,unknown,,False,,putative_negative
clomipramine-7 um in dmso-rat-primary rat hepatocytes-1d-dn,0.144361981865298,2.84414147959843,2,DrugMatrix,unknown,,False,,putative_negative
clomipramine-7 um in dmso-rat-primary rat hepatocytes-1d-up,0.608408622365036,0.470660419254836,2,DrugMatrix,unknown,,False,,putative_negative
clonazepam-2500 mgkg in cmc-rat-heart-3d-dn,0.98248967719043,0.0068244765760605,2,DrugMatrix,unknown,,False,,putative_negative
clonazepam-2500 mgkg in cmc-rat-heart-3d-up,0.0034541502898349,12.8157087302031,2,DrugMatrix,unknown,,False,,putative_negative
clonazepam-2500 mgkg in cmc-rat-heart-5d-dn,0.280745177069937,1.60481948090177,2,DrugMatrix,unknown,,False,,putative_negative
clonazepam-2500 mgkg in cmc-rat-heart-5d-up,0.704320071700987,0.298729716700666,2,DrugMatrix,unknown,,False,,putative_negative
clonazepam-2500 mgkg in cmc-rat-liver-025d-dn,0.75003159958942,0.232233902944915,2,DrugMatrix,unknown,,False,,putative_negative
clonazepam-2500 mgkg in cmc-rat-liver-025d-up,0.881811122347154,0.0813106378387268,2,DrugMatrix,unknown,,False,,putative_negative
clonazepam-2500 mgkg in cmc-rat-liver-1d-dn,0.401247732652031,1.0496504684506,2,DrugMatrix,unknown,,False,,putative_negative
clonazepam-2500 mgkg in cmc-rat-liver-1d-up,0.549920046620866,0.597982381103075,2,DrugMatrix,unknown,,False,,putative_negative
clonazepam-2500 mgkg in cmc-rat-liver-3d-dn,0.594038160148039,0.500353012223278,2,DrugMatrix,unknown,,False,,putative_negative
clonazepam-2500 mgkg in cmc-rat-liver-3d-up,0.510154410698575,0.698037984604571,2,DrugMatrix,unknown,,False,,putative_negative
clonazepam-2500 mgkg in cmc-rat-liver-5d-dn,0.246728125443024,1.83408572587051,2,DrugMatrix,unknown,,False,,putative_negative
clonazepam-2500 mgkg in cmc-rat-liver-5d-up,0.738366753730343,0.248378029110205,2,DrugMatrix,unknown,,False,,putative_negative
clonidine,8.50705059916005e-12,281.276635101043,7,DSigDB,unknown,,False,,putative_negative
clonidine-6 mgkg in water-rat-heart-1d-dn,0.996265639671292,0.000951962368057,2,DrugMatrix,unknown,,False,,putative_negative
clonidine-6 mgkg in water-rat-heart-1d-up,0.0351726748808202,6.08964831920359,2,DrugMatrix,unknown,,False,,putative_negative
clonidine-6 mgkg in water-rat-heart-3d-dn,0.995816521540246,0.0010848717733051,2,DrugMatrix,unknown,,False,,putative_negative
clonidine-6 mgkg in water-rat-heart-3d-up,0.0015424855122557,15.4738293323981,2,DrugMatrix,unknown,,False,,putative_negative
clonidine-6 mgkg in water-rat-heart-5d-dn,0.939425462926143,0.0332642984627886,2,DrugMatrix,unknown,,False,,putative_negative
clonidine-6 mgkg in water-rat-heart-5d-up,0.0439568450204924,5.48656763837857,2,DrugMatrix,unknown,,False,,putative_negative
clopamide,0.295558541575298,1.64429961478868,2,DSigDB,unknown,,False,,putative_negative
cloperastine,9.39445884584827e-10,292.633826672527,4,DSigDB,unknown,,False,,putative_negative
clopidogrel bisulfate boss,0.0866783666855337,6.08476366208934,2,DSigDB,unknown,,False,,putative_negative
clopidogrel-400 mgkg in corn oil-rat-bone marrow-025d-dn,0.153464906818557,2.71674750194718,2,DrugMatrix,unknown,,False,,putative_negative
clopidogrel-400 mgkg in corn oil-rat-bone marrow-025d-up,0.999399199678246,7.9779162468716e-05,2,DrugMatrix,unknown,,False,,putative_negative
clopidogrel-400 mgkg in corn oil-rat-bone marrow-1d-dn,0.0616140812930327,4.73839332430782,2,DrugMatrix,unknown,,False,,putative_negative
clopidogrel-400 mgkg in corn oil-rat-bone marrow-1d-up,0.984765306001983,0.0057933858550455,2,DrugMatrix,unknown,,False,,putative_negative
clopidogrel-400 mgkg in corn oil-rat-bone marrow-3d-dn,0.738366753730343,0.248378029110205,2,DrugMatrix,unknown,,False,,putative_negative
clopidogrel-400 mgkg in corn oil-rat-bone marrow-3d-up,0.246728125443024,1.83408572587051,2,DrugMatrix,unknown,,False,,putative_negative
clopidogrel-400 mgkg in corn oil-rat-bone marrow-5d-dn,0.262012217929807,1.72599584377058,2,DrugMatrix,unknown,,False,,putative_negative
clopidogrel-400 mgkg in corn oil-rat-bone marrow-5d-up,0.845569387700575,0.115888136069493,1,DrugMatrix,unknown,,False,,putative_negative
clopidogrelum latin,0.0027562017640149,46.2956473774131,2,DSigDB,unknown,,False,,putative_negative
clorgiline,0.240479594404597,2.07914072815881,2,DSigDB,unknown,,False,,putative_negative
closantel-22 mgkg in cmc-rat-liver-1d-dn,0.855903215630853,0.105589443147419,2,DrugMatrix,unknown,,False,,putative_negative
closantel-22 mgkg in cmc-rat-liver-1d-up,0.0008303471367228,17.486706222294,2,DrugMatrix,unknown,,False,,putative_negative
closantel-22 mgkg in cmc-rat-liver-3d-dn,0.857899457214843,0.10364076920427,2,DrugMatrix,unknown,,False,,putative_negative
closantel-22 mgkg in cmc-rat-liver-3d-up,0.004895106987729,11.5676807166217,2,DrugMatrix,unknown,,False,,putative_negative
closantel-22 mgkg in cmc-rat-liver-5d-dn,0.439191144781497,0.911777971049256,2,DrugMatrix,unknown,,False,,putative_negative
closantel-22 mgkg in cmc-rat-liver-5d-up,0.0488802005756182,5.20956366513732,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole,8.4614748599352e-09,145.011267734941,8,DSigDB,unknown,,False,,putative_negative
clotrimazole boss,0.383592023351771,1.46748246161016,2,DSigDB,unknown,,False,,putative_negative
clotrimazole ttd 00007242,0.310718491148108,2.12409299530693,2,DSigDB,unknown,,False,,putative_negative
clotrimazole-178 mgkg in corn oil-rat-liver-025d-dn,0.531997182189775,0.641563000829923,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-178 mgkg in corn oil-rat-liver-025d-up,0.720153536319161,0.274697589492942,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-178 mgkg in corn oil-rat-liver-1d-dn,0.347116934681202,1.26699437248778,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-178 mgkg in corn oil-rat-liver-1d-up,0.867537479805612,0.0944164520442191,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-178 mgkg in corn oil-rat-liver-3d-dn,0.0969854388308888,3.64721528125216,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-178 mgkg in corn oil-rat-liver-3d-up,0.723248756527573,0.270126640505805,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-178 mgkg in corn oil-rat-liver-5d-dn,0.528380934048507,0.650649765123889,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-178 mgkg in corn oil-rat-liver-5d-up,0.181107465308668,2.42882061939145,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-52 mgkg in corn oil-rat-liver-025d-dn,0.514642406676693,0.689899514826098,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-52 mgkg in corn oil-rat-liver-025d-up,0.72159184416246,0.275068273210041,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-52 mgkg in corn oil-rat-liver-1d-dn,0.165465954957687,2.61485821262734,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-52 mgkg in corn oil-rat-liver-1d-up,0.960517435129405,0.0197221276498407,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-52 mgkg in corn oil-rat-liver-3d-dn,0.709870951439259,0.292556942669768,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-52 mgkg in corn oil-rat-liver-3d-up,0.0841308700057106,4.07293614526395,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-52 mgkg in corn oil-rat-liver-5d-dn,0.44300039997517,0.891671387380555,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-52 mgkg in corn oil-rat-liver-5d-up,0.514642406676693,0.689899514826098,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-60 um in dmso-rat-primary rat hepatocytes-067d-dn,0.48291335349906,0.765957647168021,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-60 um in dmso-rat-primary rat hepatocytes-067d-up,0.0996758128154519,3.88241231344851,1,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-60 um in dmso-rat-primary rat hepatocytes-1d-dn,0.428781089429948,0.939298502031441,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-60 um in dmso-rat-primary rat hepatocytes-1d-up,0.0039321971452838,12.7254755485335,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-89 mgkg in corn oil-rat-liver-025d-dn,0.114850881163758,3.34164763112055,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-89 mgkg in corn oil-rat-liver-025d-up,0.888442601261399,0.0754453541059616,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-89 mgkg in corn oil-rat-liver-1d-dn,0.495813620626117,0.733448698967451,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-89 mgkg in corn oil-rat-liver-1d-up,0.767308694448733,0.206006957829547,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-89 mgkg in corn oil-rat-liver-3d-dn,0.0509521534040024,5.10301288879315,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-89 mgkg in corn oil-rat-liver-3d-up,0.976473090429157,0.0096891321934109,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-89 mgkg in corn oil-rat-liver-5d-dn,0.0840621526825343,3.97774129620319,2,DrugMatrix,unknown,,False,,putative_negative
clotrimazole-89 mgkg in corn oil-rat-liver-5d-up,0.60484112466593,0.477914900383325,2,DrugMatrix,unknown,,False,,putative_negative
cloxacillin-1200 mgkg in water-rat-kidney-1d-dn,0.974171100758841,0.0118924350504989,2,DrugMatrix,unknown,,False,,putative_negative
cloxacillin-1200 mgkg in water-rat-kidney-1d-up,0.310967228517562,1.47440599680416,2,DrugMatrix,unknown,,False,,putative_negative
cloxacillin-1200 mgkg in water-rat-kidney-3d-dn,0.105224658483394,3.5409503108889,2,DrugMatrix,unknown,,False,,putative_negative
cloxacillin-1200 mgkg in water-rat-kidney-3d-up,0.985935605451046,0.0052753339227079,2,DrugMatrix,unknown,,False,,putative_negative
cloxacillin-1200 mgkg in water-rat-kidney-5d-dn,0.758530340378279,0.220809824968582,2,DrugMatrix,unknown,,False,,putative_negative
cloxacillin-1200 mgkg in water-rat-kidney-5d-up,0.225890724394235,1.99719155983912,2,DrugMatrix,unknown,,False,,putative_negative
clozapine,0.013327245294947,11.6315369966558,3,DSigDB,unknown,,False,,putative_negative
clozapine boss,0.261791445248405,2.31177397501064,2,DSigDB,unknown,,False,,putative_negative
clozapine ttd 00007243,0.520367929708652,0.910355245689422,1,DSigDB,unknown,,False,,putative_negative
clozapine-69 um in dmso-rat-primary rat hepatocytes-067d-dn,0.484276929179285,0.770213995850995,2,DrugMatrix,unknown,,False,,putative_negative
clozapine-69 um in dmso-rat-primary rat hepatocytes-067d-up,0.0035686495484935,12.6961311117009,2,DrugMatrix,unknown,,False,,putative_negative
clozapine-69 um in dmso-rat-primary rat hepatocytes-1d-dn,0.460713678140954,0.835498749661865,2,DrugMatrix,unknown,,False,,putative_negative
clozapine-69 um in dmso-rat-primary rat hepatocytes-1d-up,0.0163871974721568,8.38250581657932,2,DrugMatrix,unknown,,False,,putative_negative
clozapine-95 mgkg in cmc-rat-heart-1d-dn,0.920681710063988,0.0489443012161338,2,DrugMatrix,unknown,,False,,putative_negative
clozapine-95 mgkg in cmc-rat-heart-1d-up,0.506785591451232,0.711360029627095,2,DrugMatrix,unknown,,False,,putative_negative
clozapine-95 mgkg in cmc-rat-heart-3d-dn,0.653177858976839,0.385724125496848,2,DrugMatrix,unknown,,False,,putative_negative
clozapine-95 mgkg in cmc-rat-heart-3d-up,0.994985434350705,0.0013373790703847,2,DrugMatrix,unknown,,False,,putative_negative
clozapine-95 mgkg in cmc-rat-heart-5d-dn,0.184987694610544,2.3421289582901,2,DrugMatrix,unknown,,False,,putative_negative
clozapine-95 mgkg in cmc-rat-heart-5d-up,0.97142111939977,0.0122355853497329,2,DrugMatrix,unknown,,False,,putative_negative
co-dergocrine mesilate,2.00818386336157e-07,85.186105724447,4,DSigDB,unknown,,False,,putative_negative
cobalt,2.4547143663271302e-09,110.635642832278,2,DSigDB,unknown,,False,,putative_negative
cobalt boss,0.236270219900716,3.22245504917529,1,DSigDB,unknown,,False,,putative_negative
cobalt ii chloride-10 mgkg in saline-rat-heart-14d-dn,0.764077615093396,0.213503424051051,2,DrugMatrix,unknown,,False,,putative_negative
cobalt ii chloride-10 mgkg in saline-rat-heart-14d-up,0.0751165978200816,4.24644537889699,1,DrugMatrix,unknown,,False,,putative_negative
cobalt ii chloride-10 mgkg in saline-rat-heart-5d-dn,0.885167782671431,0.078324133063645,2,DrugMatrix,unknown,,False,,putative_negative
cobalt ii chloride-10 mgkg in saline-rat-heart-5d-up,0.0011969294336444,16.493855234764,2,DrugMatrix,unknown,,False,,putative_negative
cobalt ii chloride-10 mgkg in saline-rat-kidney-14d-dn,0.611909013605269,0.46394486667728,2,DrugMatrix,unknown,,False,,putative_negative
cobalt ii chloride-10 mgkg in saline-rat-kidney-14d-up,0.961153063636092,0.0177674389136278,2,DrugMatrix,unknown,,False,,putative_negative
cobalt ii chloride-10 mgkg in saline-rat-kidney-28d-dn,0.343603309656712,1.28360952680133,2,DrugMatrix,unknown,,False,,putative_negative
cobalt ii chloride-10 mgkg in saline-rat-kidney-28d-up,0.758530340378279,0.220809824968582,2,DrugMatrix,unknown,,False,,putative_negative
cobalt ii chloride-10 mgkg in saline-rat-kidney-5d-dn,0.726320110698274,0.265631105990008,2,DrugMatrix,unknown,,False,,putative_negative
cobalt ii chloride-10 mgkg in saline-rat-kidney-5d-up,0.524754674091981,0.659864300063453,2,DrugMatrix,unknown,,False,,putative_negative
cobalt sulfate,1.14516298645729e-05,125.84349881546,1,DSigDB,unknown,,False,,putative_negative
cobaltii acetylacetonate-100 mgkg in corn oil-rat-heart-1d-dn,0.776014181284856,0.194863279664135,2,DrugMatrix,unknown,,False,,putative_negative
cobaltii acetylacetonate-100 mgkg in corn oil-rat-heart-1d-up,0.485339894225046,0.762698071485097,2,DrugMatrix,unknown,,False,,putative_negative
cobaltii acetylacetonate-100 mgkg in corn oil-rat-heart-3d-dn,0.939425462926143,0.0332642984627886,2,DrugMatrix,unknown,,False,,putative_negative
cobaltii acetylacetonate-100 mgkg in corn oil-rat-heart-3d-up,0.000262813377018,21.8777047650274,2,DrugMatrix,unknown,,False,,putative_negative
cobaltii acetylacetonate-100 mgkg in corn oil-rat-heart-5d-dn,0.98621443314767,0.0051531815885287,2,DrugMatrix,unknown,,False,,putative_negative
cobaltii acetylacetonate-100 mgkg in corn oil-rat-heart-5d-up,3.4681782590675404e-09,82.9304407470817,2,DrugMatrix,unknown,,False,,putative_negative
cobaltii acetylacetonate-100 mgkg in corn oil-rat-kidney-1d-dn,0.778860020271977,0.191284346021201,2,DrugMatrix,unknown,,False,,putative_negative
cobaltii acetylacetonate-100 mgkg in corn oil-rat-kidney-1d-up,0.991855051550658,0.0027986721519208,2,DrugMatrix,unknown,,False,,putative_negative
cobaltii acetylacetonate-100 mgkg in corn oil-rat-kidney-3d-dn,0.876475045898838,0.0828800823135258,2,DrugMatrix,unknown,,False,,putative_negative
cobaltii acetylacetonate-100 mgkg in corn oil-rat-kidney-3d-up,0.647520625433153,0.397043136819806,2,DrugMatrix,unknown,,False,,putative_negative
cobaltii acetylacetonate-100 mgkg in corn oil-rat-kidney-5d-dn,0.832371001834548,0.12956274548187,2,DrugMatrix,unknown,,False,,putative_negative
